x,y
-11.2701080432,-10.4160479832
-11.2605042017,-10.3046568658
-11.2509003601,-10.4013797341
-11.2412965186,-10.4412850176
-11.2316926771,-10.3583508849
-11.2220888355,-10.4692835760
-11.2124849940,-10.2294950332
-11.2028811525,-10.3623360122
-11.1932773109,-10.3731511112
-11.1836734694,-10.4925220741
-11.1740696279,-10.4106230908
-11.1644657863,-10.3345334189
-11.1548619448,-10.5292294030
-11.1452581032,-10.4843942358
-11.1356542617,-10.2523115096
-11.1260504202,-10.3653346940
-11.1164465786,-10.3533874009
-11.1068427371,-10.4022816245
-11.0972388956,-10.2310834077
-11.0876350540,-10.4424484162
-11.0780312125,-10.2499089292
-11.0684273709,-10.3546520992
-11.0588235294,-10.5033892206
-11.0492196879,-10.3790069426
-11.0396158463,-10.4774817451
-11.0300120048,-10.4384560075
-11.0204081633,-10.2702356467
-11.0108043217,-10.3954590027
-11.0012004802,-10.4675728778
-10.9915966387,-10.2862406746
-10.9819927971,-10.2284509435
-10.9723889556,-10.5151169506
-10.9627851140,-10.3951244916
-10.9531812725,-10.4099926426
-10.9435774310,-10.2715882847
-10.9339735894,-10.2423501654
-10.9243697479,-10.2327324351
-10.9147659064,-10.3208997788
-10.9051620648,-10.3348483993
-10.8955582233,-10.4958939794
-10.8859543818,-10.5160630989
-10.8763505402,-10.4218683811
-10.8667466987,-10.2902324105
-10.8571428571,-10.2558793053
-10.8475390156,-10.5235873619
-10.8379351741,-10.4872442510
-10.8283313325,-10.4747846594
-10.8187274910,-10.3476226777
-10.8091236495,-10.3788040957
-10.7995198079,-10.3774213379
-10.7899159664,-10.3507060037
-10.7803121248,-10.4188843433
-10.7707082833,-10.3308687690
-10.7611044418,-10.2922956129
-10.7515006002,-10.3732472855
-10.7418967587,-10.3950335048
-10.7322929172,-10.5139014753
-10.7226890756,-10.3945528581
-10.7130852341,-10.2700690822
-10.7034813926,-10.3932252263
-10.6938775510,-10.2758442666
-10.6842737095,-10.2593241994
-10.6746698679,-10.3161069891
-10.6650660264,-10.3776551122
-10.6554621849,-10.3677840239
-10.6458583433,-10.2603195245
-10.6362545018,-10.4989557401
-10.6266506603,-10.4157911399
-10.6170468187,-10.3606944166
-10.6074429772,-10.4882851308
-10.5978391357,-10.4446524897
-10.5882352941,-10.4326385088
-10.5786314526,-10.3083192198
-10.5690276110,-10.4759175224
-10.5594237695,-10.4159278790
-10.5498199280,-10.5027547593
-10.5402160864,-10.2473919860
-10.5306122449,-10.2582335633
-10.5210084034,-10.2322362218
-10.5114045618,-10.3452519391
-10.5018007203,-10.2182705861
-10.4921968788,-10.4606958186
-10.4825930372,-10.3944113114
-10.4729891957,-10.3110560634
-10.4633853541,-10.2402623166
-10.4537815126,-10.2496792223
-10.4441776711,-10.3231586322
-10.4345738295,-10.4136462640
-10.4249699880,-10.3873157886
-10.4153661465,-10.3953458738
-10.4057623049,-10.3182950741
-10.3961584634,-10.4836122760
-10.3865546218,-10.4784597484
-10.3769507803,-10.4879998173
-10.3673469388,-10.4068222586
-10.3577430972,-10.3600490413
-10.3481392557,-10.1886093313
-10.3385354142,-10.1779168021
-10.3289315726,-10.3290735215
-10.3193277311,-10.2572886400
-10.3097238896,-10.4671705367
-10.3001200480,-10.4472259742
-10.2905162065,-10.2490278437
-10.2809123649,-10.4644511783
-10.2713085234,-10.3298120281
-10.2617046819,-10.4376542842
-10.2521008403,-10.2301812999
-10.2424969988,-10.4295969754
-10.2328931573,-10.3894844180
-10.2232893157,-10.4635138718
-10.2136854742,-10.2393878779
-10.2040816327,-10.2462112591
-10.1944777911,-10.4070277057
-10.1848739496,-10.1985644873
-10.1752701080,-10.2815200495
-10.1656662665,-10.2149869319
-10.1560624250,-10.2362007760
-10.1464585834,-10.1594732139
-10.1368547419,-10.2145330698
-10.1272509004,-10.3762210497
-10.1176470588,-10.4179153618
-10.1080432173,-10.1942619856
-10.0984393758,-10.1295423263
-10.0888355342,-10.4249601745
-10.0792316927,-10.2174389866
-10.0696278511,-10.1407271011
-10.0600240096,-10.3989972642
-10.0504201681,-10.1399853589
-10.0408163265,-10.1052102994
-10.0312124850,-10.2427079464
-10.0216086435,-10.3991080857
-10.0120048019,-10.1618491426
-10.0024009604,-10.3231977598
-9.9927971188,-10.3741363527
-9.9831932773,-10.1807168007
-9.9735894358,-10.2061241508
-9.9639855942,-10.2778896726
-9.9543817527,-10.3087587133
-9.9447779112,-10.0913559778
-9.9351740696,-10.2218721498
-9.9255702281,-10.2240184993
-9.9159663866,-10.1140874554
-9.9063625450,-10.2232740014
-9.8967587035,-10.1509988052
-9.8871548619,-10.2773244527
-9.8775510204,-10.2865097746
-9.8679471789,-10.1410250036
-9.8583433373,-10.2302778256
-9.8487394958,-10.1424758882
-9.8391356543,-10.3454390505
-9.8295318127,-10.2391421091
-9.8199279712,-10.1942085162
-9.8103241297,-10.0314583953
-9.8007202881,-10.2440876011
-9.7911164466,-10.1060884612
-9.7815126050,-10.1891367243
-9.7719087635,-10.2202370542
-9.7623049220,-10.0389378646
-9.7527010804,-10.2851117641
-9.7430972389,-10.1435611660
-9.7334933974,-10.2539565064
-9.7238895558,-10.1670112775
-9.7142857143,-10.0010821730
-9.7046818727,-10.2907261330
-9.6950780312,-10.1350572559
-9.6854741897,-10.2366754771
-9.6758703481,-10.1934758640
-9.6662665066,-10.1842982812
-9.6566626651,-9.9653604393
-9.6470588235,-10.0157242815
-9.6374549820,-10.0088871241
-9.6278511405,-10.1828449661
-9.6182472989,-10.2326985763
-9.6086434574,-10.0878166254
-9.5990396158,-10.1178088173
-9.5894357743,-10.1705440426
-9.5798319328,-10.2350317664
-9.5702280912,-10.1288191555
-9.5606242497,-10.0390548044
-9.5510204082,-10.1984145265
-9.5414165666,-10.0261869744
-9.5318127251,-10.1470903958
-9.5222088836,-9.9126034686
-9.5126050420,-10.0659043644
-9.5030012005,-10.1048416045
-9.4933973589,-10.0287591258
-9.4837935174,-10.0328137854
-9.4741896759,-10.0021176618
-9.4645858343,-10.1205597895
-9.4549819928,-10.1038132480
-9.4453781513,-9.8671174795
-9.4357743097,-10.1391699552
-9.4261704682,-9.9516548739
-9.4165666267,-10.1280917621
-9.4069627851,-9.8952690571
-9.3973589436,-9.9658190004
-9.3877551020,-9.9986315738
-9.3781512605,-10.0337402675
-9.3685474190,-10.0618013063
-9.3589435774,-10.1316843111
-9.3493397359,-10.0222516152
-9.3397358944,-10.0370046289
-9.3301320528,-9.8978961110
-9.3205282113,-9.9509973816
-9.3109243697,-9.8824799654
-9.3013205282,-9.9073878673
-9.2917166867,-9.8817802669
-9.2821128451,-9.9545914505
-9.2725090036,-9.8931589462
-9.2629051621,-9.9463836253
-9.2533013205,-9.8519151996
-9.2436974790,-10.0757239273
-9.2340936375,-9.8860749420
-9.2244897959,-9.9416592036
-9.2148859544,-9.8793465812
-9.2052821128,-10.0131071663
-9.1956782713,-9.8052811376
-9.1860744298,-9.9000047348
-9.1764705882,-9.7859333729
-9.1668667467,-9.8353514872
-9.1572629052,-9.9216101435
-9.1476590636,-10.0334259114
-9.1380552221,-9.8649604848
-9.1284513806,-10.0144442136
-9.1188475390,-9.9836897239
-9.1092436975,-9.9968784277
-9.0996398559,-10.0154262520
-9.0900360144,-9.8000225010
-9.0804321729,-9.9388995593
-9.0708283313,-9.8320322119
-9.0612244898,-9.8266029961
-9.0516206483,-9.9849238061
-9.0420168067,-9.9372134610
-9.0324129652,-9.7547124511
-9.0228091236,-9.7247263557
-9.0132052821,-9.9744162935
-9.0036014406,-9.7014211480
-8.9939975990,-9.8969322525
-8.9843937575,-9.7035694794
-8.9747899160,-9.7041754438
-8.9651860744,-9.9964380653
-8.9555822329,-9.8337655611
-8.9459783914,-9.9822122254
-8.9363745498,-9.8003769406
-8.9267707083,-9.9849387207
-8.9171668667,-9.8356146740
-8.9075630252,-9.7876738122
-8.8979591837,-9.8366242482
-8.8883553421,-9.7210626539
-8.8787515006,-9.6837941111
-8.8691476591,-9.7045267927
-8.8595438175,-9.7287734476
-8.8499399760,-9.6934747708
-8.8403361345,-9.9698728369
-8.8307322929,-9.8845013623
-8.8211284514,-9.8727557722
-8.8115246098,-9.8489022448
-8.8019207683,-9.7090214723
-8.7923169268,-9.9684634489
-8.7827130852,-9.8641624631
-8.7731092437,-9.8840094184
-8.7635054022,-9.9571967755
-8.7539015606,-9.6836736566
-8.7442977191,-9.9548367109
-8.7346938776,-9.8933463318
-8.7250900360,-9.7385134725
-8.7154861945,-9.8998103708
-8.7058823529,-9.7207652946
-8.6962785114,-9.7737269139
-8.6866746699,-9.7912120798
-8.6770708283,-9.7076251423
-8.6674669868,-9.6585372905
-8.6578631453,-9.6446670721
-8.6482593037,-9.8447621918
-8.6386554622,-9.8453527388
-8.6290516206,-9.7084015588
-8.6194477791,-9.7172623120
-8.6098439376,-9.9573339039
-8.6002400960,-9.6453685734
-8.5906362545,-9.8038252629
-8.5810324130,-9.8890808451
-8.5714285714,-9.9508489927
-8.5618247299,-9.8805036952
-8.5522208884,-9.8499294037
-8.5426170468,-9.8846353997
-8.5330132053,-9.8951939983
-8.5234093637,-9.6529780854
-8.5138055222,-9.8429504182
-8.5042016807,-9.6525609689
-8.4945978391,-9.7004118847
-8.4849939976,-9.7407119136
-8.4753901561,-9.6531479866
-8.4657863145,-9.7586433491
-8.4561824730,-9.9101206345
-8.4465786315,-9.8383608195
-8.4369747899,-9.7811723794
-8.4273709484,-9.7672500131
-8.4177671068,-9.9625638660
-8.4081632653,-9.8635657488
-8.3985594238,-9.8351464412
-8.3889555822,-9.9219114894
-8.3793517407,-9.9494339416
-8.3697478992,-9.9559501177
-8.3601440576,-9.8482931322
-8.3505402161,-9.7904309804
-8.3409363745,-9.9393384914
-8.3313325330,-9.7612302135
-8.3217286915,-9.8708938561
-8.3121248499,-9.9349685510
-8.3025210084,-9.7983773386
-8.2929171669,-9.7894366434
-8.2833133253,-9.9906947623
-8.2737094838,-9.8517993403
-8.2641056423,-9.9977152514
-8.2545018007,-9.7846836678
-8.2448979592,-9.7251547189
-8.2352941176,-9.7405244750
-8.2256902761,-9.9447266649
-8.2160864346,-9.9421730388
-8.2064825930,-9.8195140143
-8.1968787515,-9.8350768260
-8.1872749100,-9.7420091756
-8.1776710684,-9.7840471738
-8.1680672269,-9.7829067908
-8.1584633854,-9.7284178543
-8.1488595438,-9.8551122483
-8.1392557023,-9.9870569745
-8.1296518607,-9.9935738658
-8.1200480192,-9.7697455259
-8.1104441777,-9.9961272710
-8.1008403361,-9.7512223649
-8.0912364946,-9.9996820164
-8.0816326531,-9.7463009504
-8.0720288115,-9.9565236872
-8.0624249700,-10.0274579319
-8.0528211285,-9.8239664701
-8.0432172869,-10.0391555503
-8.0336134454,-9.7969391382
-8.0240096038,-10.0018322642
-8.0144057623,-10.0541428678
-8.0048019208,-10.0493829600
-7.9951980792,-10.0825778275
-7.9855942377,-10.0713941249
-7.9759903962,-9.8887977209
-7.9663865546,-10.0787109811
-7.9567827131,-10.0915811196
-7.9471788715,-9.8899480213
-7.9375750300,-10.0836961083
-7.9279711885,-10.0679264127
-7.9183673469,-10.1026034728
-7.9087635054,-10.0437509309
-7.8991596639,-9.9498296325
-7.8895558223,-9.9254005236
-7.8799519808,-9.9096189038
-7.8703481393,-10.1008108984
-7.8607442977,-10.0778297830
-7.8511404562,-10.0547857969
-7.8415366146,-10.0632502335
-7.8319327731,-10.1023525404
-7.8223289316,-9.9389131852
-7.8127250900,-9.9671739766
-7.8031212485,-9.9115939180
-7.7935174070,-10.1415593418
-7.7839135654,-10.0782441406
-7.7743097239,-10.0957448095
-7.7647058824,-10.1835289390
-7.7551020408,-10.1209882138
-7.7454981993,-9.9805986272
-7.7358943577,-9.9301489899
-7.7262905162,-10.1288970446
-7.7166866747,-9.9007700223
-7.7070828331,-9.9915870781
-7.6974789916,-9.9280667788
-7.6878751501,-9.9774624119
-7.6782713085,-10.1335725666
-7.6686674670,-9.9674532169
-7.6590636255,-10.0194117520
-7.6494597839,-10.1955958371
-7.6398559424,-10.1175222218
-7.6302521008,-10.2261666014
-7.6206482593,-10.1728101858
-7.6110444178,-10.0841060153
-7.6014405762,-10.1478568474
-7.5918367347,-10.2016313177
-7.5822328932,-10.1231602646
-7.5726290516,-10.0890847191
-7.5630252101,-10.0138028518
-7.5534213685,-10.1882320381
-7.5438175270,-10.0071694454
-7.5342136855,-9.9846642224
-7.5246098439,-10.1883116096
-7.5150060024,-10.0355381120
-7.5054021609,-10.1948023386
-7.4957983193,-10.2268604781
-7.4861944778,-10.1771335835
-7.4765906363,-10.1252944504
-7.4669867947,-10.1085826979
-7.4573829532,-10.2139718811
-7.4477791116,-10.0989065783
-7.4381752701,-10.0071171307
-7.4285714286,-10.1232922170
-7.4189675870,-10.1358976102
-7.4093637455,-10.1817070990
-7.3997599040,-10.2671620986
-7.3901560624,-10.0883029020
-7.3805522209,-10.2257315661
-7.3709483794,-10.1053172093
-7.3613445378,-10.1483757308
-7.3517406963,-10.1825612261
-7.3421368547,-10.0759672585
-7.3325330132,-10.1610910033
-7.3229291717,-10.1134189146
-7.3133253301,-10.1041305755
-7.3037214886,-10.3699742498
-7.2941176471,-10.1739364188
-7.2845138055,-10.2422201854
-7.2749099640,-10.3180752767
-7.2653061224,-10.0976806977
-7.2557022809,-10.1490149181
-7.2460984394,-10.0760863035
-7.2364945978,-10.1698442133
-7.2268907563,-10.1715761676
-7.2172869148,-10.2607513161
-7.2076830732,-10.2869754489
-7.1980792317,-10.3093382275
-7.1884753902,-10.2645075624
-7.1788715486,-10.4016627404
-7.1692677071,-10.3734919839
-7.1596638655,-10.1086014194
-7.1500600240,-10.3563065057
-7.1404561825,-10.1824739320
-7.1308523409,-10.3905413198
-7.1212484994,-10.3301448086
-7.1116446579,-10.3750920792
-7.1020408163,-10.2048499031
-7.0924369748,-10.3172237431
-7.0828331333,-10.2225657645
-7.0732292917,-10.3651774535
-7.0636254502,-10.1543941192
-7.0540216086,-10.2829771253
-7.0444177671,-10.2393658988
-7.0348139256,-10.4070338858
-7.0252100840,-10.2166235981
-7.0156062425,-10.1459134586
-7.0060024010,-10.2902266506
-6.9963985594,-10.4416951949
-6.9867947179,-10.3281509406
-6.9771908764,-10.1557129581
-6.9675870348,-10.3273191842
-6.9579831933,-10.4538001126
-6.9483793517,-10.3976235051
-6.9387755102,-10.1493273389
-6.9291716687,-10.4531244370
-6.9195678271,-10.2350921335
-6.9099639856,-10.2928119620
-6.9003601441,-10.2967152436
-6.8907563025,-10.1803645410
-6.8811524610,-10.2383298706
-6.8715486194,-10.2849581348
-6.8619447779,-10.2026590055
-6.8523409364,-10.2967805678
-6.8427370948,-10.4139815844
-6.8331332533,-10.4529027408
-6.8235294118,-10.4163657842
-6.8139255702,-10.2212444166
-6.8043217287,-10.4756052786
-6.7947178872,-10.4698595324
-6.7851140456,-10.2114788419
-6.7755102041,-10.2261952694
-6.7659063625,-10.4686709038
-6.7563025210,-10.4025986525
-6.7466986795,-10.4304482747
-6.7370948379,-10.3004539846
-6.7274909964,-10.3845739148
-6.7178871549,-10.2801529343
-6.7082833133,-10.2344226443
-6.6986794718,-10.3031617483
-6.6890756303,-10.3852896862
-6.6794717887,-10.4376184548
-6.6698679472,-10.4840971065
-6.6602641056,-10.3460472492
-6.6506602641,-10.3844296869
-6.6410564226,-10.3200465852
-6.6314525810,-10.4769048768
-6.6218487395,-10.4849428909
-6.6122448980,-10.3351529717
-6.6026410564,-10.3904384425
-6.5930372149,-10.3477777458
-6.5834333733,-10.3752276271
-6.5738295318,-10.3771478891
-6.5642256903,-10.4563778635
-6.5546218487,-10.4292601197
-6.5450180072,-10.1737139647
-6.5354141657,-10.2671468148
-6.5258103241,-10.4169950629
-6.5162064826,-10.2859114498
-6.5066026411,-10.4874386730
-6.4969987995,-10.3724046748
-6.4873949580,-10.3843628616
-6.4777911164,-10.2486092098
-6.4681872749,-10.4481898893
-6.4585834334,-10.3307359412
-6.4489795918,-10.4762775638
-6.4393757503,-10.3581299910
-6.4297719088,-10.4737494693
-6.4201680672,-10.3465274715
-6.4105642257,-10.3881910006
-6.4009603842,-10.4723712039
-6.3913565426,-10.1970156674
-6.3817527011,-10.3511069269
-6.3721488595,-10.3380662190
-6.3625450180,-10.1715407685
-6.3529411765,-10.2427542730
-6.3433373349,-10.1789601829
-6.3337334934,-10.1753927388
-6.3241296519,-10.4192153899
-6.3145258103,-10.2591023276
-6.3049219688,-10.4077247533
-6.2953181273,-10.4721216315
-6.2857142857,-10.3282180666
-6.2761104442,-10.4000707003
-6.2665066026,-10.4515800687
-6.2569027611,-10.2691490067
-6.2472989196,-10.4265371156
-6.2376950780,-10.4785660880
-6.2280912365,-10.2247527712
-6.2184873950,-10.3739726233
-6.2088835534,-10.4096580329
-6.1992797119,-10.2847661402
-6.1896758703,-10.4031727992
-6.1800720288,-10.1729909648
-6.1704681873,-10.2696647482
-6.1608643457,-10.2334880676
-6.1512605042,-10.2376024467
-6.1416566627,-10.4528779515
-6.1320528211,-10.3996790740
-6.1224489796,-10.2781780129
-6.1128451381,-10.4327925758
-6.1032412965,-10.2605660172
-6.0936374550,-10.4023445915
-6.0840336134,-10.4710805400
-6.0744297719,-10.4281589086
-6.0648259304,-10.3479490122
-6.0552220888,-10.4733633493
-6.0456182473,-10.2301751924
-6.0360144058,-10.3465381756
-6.0264105642,-10.4373582468
-6.0168067227,-10.3813552506
-6.0072028812,-10.2980352864
-5.9975990396,-10.1932094073
-5.9879951981,-10.3126798065
-5.9783913565,-10.3614904291
-5.9687875150,-10.2151763438
-5.9591836735,-10.2203692530
-5.9495798319,-10.2712355467
-5.9399759904,-10.4850433260
-5.9303721489,-10.3696224107
-5.9207683073,-10.4335588277
-5.9111644658,-10.3182616707
-5.9015606242,-10.4863839984
-5.8919567827,-10.4096204941
-5.8823529412,-10.3806868708
-5.8727490996,-10.3731251302
-5.8631452581,-10.2254295236
-5.8535414166,-10.3740145009
-5.8439375750,-10.3764281322
-5.8343337335,-10.4003770557
-5.8247298920,-10.4244563287
-5.8151260504,-10.2500030924
-5.8055222089,-10.4177602981
-5.7959183673,-10.3144808403
-5.7863145258,-10.2663673541
-5.7767106843,-10.2547177717
-5.7671068427,-10.1957582573
-5.7575030012,-10.4271900927
-5.7478991597,-10.4411953544
-5.7382953181,-10.3745105219
-5.7286914766,-10.4930440243
-5.7190876351,-10.5105644021
-5.7094837935,-10.4776032705
-5.6998799520,-10.2384570903
-5.6902761104,-10.3156566502
-5.6806722689,-10.4211951590
-5.6710684274,-10.3766964787
-5.6614645858,-10.3713022915
-5.6518607443,-10.4067288823
-5.6422569028,-10.3325658223
-5.6326530612,-10.5257762638
-5.6230492197,-10.2433452593
-5.6134453782,-10.3773462448
-5.6038415366,-10.4239609869
-5.5942376951,-10.5115020356
-5.5846338535,-10.3165075813
-5.5750300120,-10.4365044946
-5.5654261705,-10.4906906623
-5.5558223289,-10.4860969833
-5.5462184874,-10.3171853874
-5.5366146459,-10.4702542716
-5.5270108043,-10.4529906985
-5.5174069628,-10.5300227288
-5.5078031212,-10.2743429517
-5.4981992797,-10.3259582006
-5.4885954382,-10.3431467025
-5.4789915966,-10.4627173955
-5.4693877551,-10.2772562909
-5.4597839136,-10.3469193994
-5.4501800720,-10.3150621724
-5.4405762305,-10.4430567952
-5.4309723890,-10.3599976276
-5.4213685474,-10.4655692445
-5.4117647059,-10.4956810068
-5.4021608643,-10.3990523194
-5.3925570228,-10.6058833035
-5.3829531813,-10.3301443960
-5.3733493397,-10.3889631545
-5.3637454982,-10.6197748661
-5.3541416567,-10.4039191931
-5.3445378151,-10.5271887661
-5.3349339736,-10.5264094602
-5.3253301321,-10.6073592514
-5.3157262905,-10.3905192220
-5.3061224490,-10.6269169533
-5.2965186074,-10.6356464717
-5.2869147659,-10.5782404528
-5.2773109244,-10.4191851458
-5.2677070828,-10.4006698938
-5.2581032413,-10.5634982104
-5.2484993998,-10.4827502120
-5.2388955582,-10.5908516936
-5.2292917167,-10.5366132269
-5.2196878752,-10.4233208670
-5.2100840336,-10.5877804812
-5.2004801921,-10.6393725439
-5.1908763505,-10.4220743109
-5.1812725090,-10.3847277914
-5.1716686675,-10.3956568592
-5.1620648259,-10.4274208974
-5.1524609844,-10.5126055147
-5.1428571429,-10.5723131841
-5.1332533013,-10.6925142089
-5.1236494598,-10.6065649850
-5.1140456182,-10.5646597596
-5.1044417767,-10.6283787391
-5.0948379352,-10.5803657662
-5.0852340936,-10.7301478245
-5.0756302521,-10.5709182014
-5.0660264106,-10.6460050953
-5.0564225690,-10.4599533195
-5.0468187275,-10.5163724682
-5.0372148860,-10.4651725967
-5.0276110444,-10.6744206843
-5.0180072029,-10.6176070083
-5.0084033613,-10.5961593324
-4.9987995198,-10.6168370388
-4.9891956783,-10.7640493230
-4.9795918367,-10.4900685096
-4.9699879952,-10.5876867601
-4.9603841537,-10.6952024922
-4.9507803121,-10.5605144150
-4.9411764706,-10.6994879162
-4.9315726291,-10.7229785032
-4.9219687875,-10.6436068896
-4.9123649460,-10.5357046340
-4.9027611044,-10.8018189899
-4.8931572629,-10.7618740403
-4.8835534214,-10.5616707624
-4.8739495798,-10.6572615627
-4.8643457383,-10.8411995058
-4.8547418968,-10.5528445438
-4.8451380552,-10.7886019849
-4.8355342137,-10.7688158401
-4.8259303721,-10.6417369901
-4.8163265306,-10.8600814949
-4.8067226891,-10.8180839219
-4.7971188475,-10.8282599977
-4.7875150060,-10.7451753460
-4.7779111645,-10.7335280496
-4.7683073229,-10.7376767729
-4.7587034814,-10.8754065403
-4.7490996399,-10.8939421786
-4.7394957983,-10.6601485748
-4.7298919568,-10.6570879697
-4.7202881152,-10.6561994040
-4.7106842737,-10.6308811262
-4.7010804322,-10.7227670923
-4.6914765906,-10.6399170409
-4.6818727491,-10.6710253213
-4.6722689076,-10.6600668418
-4.6626650660,-10.7611912427
-4.6530612245,-10.9409716046
-4.6434573830,-10.7996874632
-4.6338535414,-10.7442107534
-4.6242496999,-10.7079655915
-4.6146458583,-10.6972803854
-4.6050420168,-10.8143183838
-4.5954381753,-10.7115160302
-4.5858343337,-10.7381837379
-4.5762304922,-10.9064847908
-4.5666266507,-10.9018226460
-4.5570228091,-10.7328874292
-4.5474189676,-10.7204830343
-4.5378151261,-10.9951879595
-4.5282112845,-10.9600298162
-4.5186074430,-10.8824575303
-4.5090036014,-10.9329939076
-4.4993997599,-11.0000587520
-4.4897959184,-10.8317096178
-4.4801920768,-10.8232245642
-4.4705882353,-10.8605219667
-4.4609843938,-11.0791378347
-4.4513805522,-10.8029265632
-4.4417767107,-10.9606099704
-4.4321728691,-11.0072203639
-4.4225690276,-10.8680562115
-4.4129651861,-11.0504057108
-4.4033613445,-10.9676452960
-4.3937575030,-11.0928594340
-4.3841536615,-11.0376691788
-4.3745498199,-11.0822896178
-4.3649459784,-11.1089587447
-4.3553421369,-10.9444090960
-4.3457382953,-10.9314330869
-4.3361344538,-11.0564388290
-4.3265306122,-11.0233467450
-4.3169267707,-10.9320055931
-4.3073229292,-11.1064767751
-4.2977190876,-11.0891683529
-4.2881152461,-11.0372959971
-4.2785114046,-11.0962300974
-4.2689075630,-10.9423960319
-4.2593037215,-11.0135917971
-4.2496998800,-11.0442070328
-4.2400960384,-11.1229319489
-4.2304921969,-10.9929059707
-4.2208883553,-11.0274761979
-4.2112845138,-11.1564390923
-4.2016806723,-10.8926239084
-4.1920768307,-11.1438806173
-4.1824729892,-10.9074816880
-4.1728691477,-10.9690330064
-4.1632653061,-11.0061594238
-4.1536614646,-11.0527641971
-4.1440576230,-11.2074597398
-4.1344537815,-11.0806038130
-4.1248499400,-11.1291667136
-4.1152460984,-11.1413814994
-4.1056422569,-11.1679052294
-4.0960384154,-10.9579598130
-4.0864345738,-11.0009684545
-4.0768307323,-11.1843499802
-4.0672268908,-10.9557344856
-4.0576230492,-11.0749347899
-4.0480192077,-11.1011144272
-4.0384153661,-11.1385050276
-4.0288115246,-11.2181545111
-4.0192076831,-11.0164279283
-4.0096038415,-11.0848252594
-4.0000000000,-10.9470997399
-3.9903961585,-11.0904085244
-3.9807923169,-11.0311483172
-3.9711884754,-11.1616588421
-3.9615846339,-11.1617302339
-3.9519807923,-10.9564681591
-3.9423769508,-11.0500884764
-3.9327731092,-11.0669938089
-3.9231692677,-11.2367309166
-3.9135654262,-11.0819554796
-3.9039615846,-11.0189347020
-3.8943577431,-11.0199252210
-3.8847539016,-11.1873605554
-3.8751500600,-11.1675545269
-3.8655462185,-11.0008998052
-3.8559423770,-11.1218652784
-3.8463385354,-11.0198614734
-3.8367346939,-10.9626918872
-3.8271308523,-11.0243820321
-3.8175270108,-11.1494837731
-3.8079231693,-10.9987831773
-3.7983193277,-11.0342154876
-3.7887154862,-11.0245661464
-3.7791116447,-11.2159012091
-3.7695078031,-11.2705593246
-3.7599039616,-11.0450868053
-3.7503001200,-11.2830344194
-3.7406962785,-11.1358989615
-3.7310924370,-11.2490810367
-3.7214885954,-11.2267573512
-3.7118847539,-11.1355525192
-3.7022809124,-10.9866312396
-3.6926770708,-11.0870865676
-3.6830732293,-11.2760710675
-3.6734693878,-11.1297670364
-3.6638655462,-11.2067218398
-3.6542617047,-11.1453340378
-3.6446578631,-11.0162980688
-3.6350540216,-11.0190766974
-3.6254501801,-11.0517352110
-3.6158463385,-11.2052525398
