step,x1,x2
0,-0.127377,0.991854
0,0.677726,0.735315
0,0.940081,0.34095
0,-0.318554,0.947905
0,-0.076067,0.997103
0,-0.962268,0.272102
0,-0.407035,-0.913413
0,-0.335038,-0.942205
0,-0.209052,0.977905
0,-0.728654,0.684882
0,0.419225,0.907882
0,0.239828,-0.970815
0,0.936884,0.34964
0,-0.326904,-0.945057
0,0.179323,-0.98379
0,0.171357,-0.985209
0,-0.0591691,0.998248
0,-0.701814,0.71236
0,-0.852313,-0.523032
0,-0.142903,0.989737
0,-0.688443,0.72529
0,0.326566,0.945175
0,-0.968358,0.249567
0,0.96097,0.276651
0,0.307797,-0.951452
0,0.885359,0.464909
0,-0.993005,-0.118069
0,-0.349417,0.936967
0,-0.883639,-0.468168
0,0.967692,-0.252137
0,-0.610072,-0.792346
0,0.975417,0.220365
0,-0.905901,0.42349
0,-0.99802,-0.0628962
0,-0.974276,-0.225357
0,-0.417846,-0.908518
0,-0.172524,0.985005
0,0.689748,0.724049
0,-0.78112,0.624381
0,0.96272,-0.270499
0,0.384825,0.92299
0,0.823475,-0.567352
0,-0.96236,-0.271779
0,-0.963575,0.267438
0,0.737689,-0.675141
0,-0.966365,0.257176
0,-0.161598,-0.986857
0,-0.805402,0.592729
0,0.823691,-0.567039
0,-0.367978,-0.929834
0,-0.311275,-0.95032
0,-0.469153,0.883117
0,0.0425786,-0.999093
0,-0.656296,-0.754503
0,0.0626634,0.998035
0,0.532965,0.846137
0,0.287376,-0.957818
0,0.967268,-0.253758
0,-0.965609,0.259999
0,-0.840998,-0.541038
0,0.626334,-0.779555
0,-0.964097,0.265549
0,0.95463,-0.297795
0,-0.888854,-0.458191
0,0.430136,-0.902764
0,0.840413,-0.541947
0,0.400166,-0.916443
0,0.538929,0.842351
0,-0.689576,-0.724213
0,-0.803195,0.595716
0,0.923367,0.383919
0,-0.88823,0.4594
0,-0.0545365,0.998512
0,0.582886,-0.812554
0,0.978185,0.207735
0,0.966974,-0.254876
0,-0.614737,0.788732
0,-0.621346,0.783536
0,0.994742,0.102415
0,0.395808,0.918333
0,-0.813643,0.581365
0,0.902922,-0.429803
0,0.810437,0.585826
0,0.941521,-0.336955
0,0.682201,-0.731165
0,-0.958812,0.284041
0,-0.463487,0.886104
0,0.10821,0.994128
0,-0.752331,-0.658785
0,0.978484,0.206321
0,0.995196,0.0978987
0,-0.901579,0.432614
0,0.909913,0.414799
0,-0.0121953,0.999926
0,0.180211,0.983628
0,-0.0200495,0.999799
0,0.679699,0.733491
0,0.997142,0.0755538
0,0.748095,0.663591
0,-0.735472,-0.677555
0,0.986946,-0.161049
0,0.99816,-0.0606269
0,-0.841128,0.540835
0,0.520062,0.854129
0,-0.643399,-0.765531
0,-0.998145,0.0608756
0,0.997787,-0.0664912
0,0.916994,0.398901
0,0.207304,-0.978277
0,-0.238931,0.971037
0,0.0538923,0.998547
0,-0.522474,-0.852655
0,0.0247332,0.999694
0,-0.504388,-0.863477
0,-0.994092,-0.108538
0,-0.888393,0.459083
0,-0.941543,-0.336892
0,-0.230704,0.973024
0,-0.269476,-0.963007
0,-0.860284,0.509815
0,-0.640061,0.768324
0,0.474342,-0.880341
0,0.890912,-0.454176
0,0.958509,0.285063
0,0.108941,0.994048
0,-0.580234,0.81445
0,0.396955,-0.917838
0,0.995848,-0.0910338
0,0.981056,-0.193724
0,0.826898,-0.562352
0,-0.288368,0.95752
0,0.998741,-0.0501738
0,0.00364398,0.999993
0,0.786653,0.617396
0,0.952889,-0.303319
0,0.103985,0.994579
0,-0.369478,-0.929239
0,0.933529,0.358503
0,-0.120912,-0.992663
0,0.736325,-0.676628
0,-0.140509,0.990079
0,-0.724899,0.688855
0,-0.703973,0.710227
0,-0.00761353,-0.999971
0,0.0765344,0.997067
0,0.471518,0.881856
0,-0.949672,0.313247
0,-0.335593,0.942007
0,0.531518,-0.847047
0,0.0769443,0.997035
0,-0.999887,-0.0150128
0,0.93563,-0.352983
0,-0.666023,-0.745932
0,0.672033,-0.740521
0,0.930261,-0.366899
0,0.00480575,-0.999988
0,-0.311555,-0.950228
0,0.979812,-0.199922
0,0.999381,-0.0351736
0,-0.954531,0.298111
0,0.902487,0.430718
0,-0.265655,0.964068
0,0.575752,0.817624
0,-0.868589,0.495533
0,0.678619,0.73449
0,-0.79354,-0.608518
0,-0.740932,0.67158
0,0.791639,-0.610989
0,0.979597,-0.200974
0,-0.956922,-0.290344
0,-0.155339,0.987861
0,-0.836736,-0.547606
0,0.796889,-0.604126
0,-0.833153,0.553043
0,-0.94694,-0.321409
0,-0.135629,0.99076
0,-0.961069,0.27631
0,-0.815298,0.579041
0,0.00996833,0.99995
0,-0.999321,-0.0368512
0,-0.370348,0.928893
0,-0.698322,0.715784
0,-0.987717,-0.156251
0,0.00373863,-0.999993
0,-0.500947,0.865478
0,0.888594,-0.458694
0,0.648581,-0.761146
0,0.953567,0.30118
0,-0.0228847,0.999738
0,-0.943274,0.332017
0,0.791586,0.611058
0,-0.580012,0.814608
0,-0.0621789,-0.998065
0,-0.422852,-0.906199
0,-0.718631,-0.695391
0,-0.245473,-0.969403
0,0.279452,0.96016
0,-0.544805,0.838563
0,-0.447021,-0.894524
0,0.725669,-0.688044
0,-0.962578,-0.271005
0,-0.204016,0.978968
0,0.982009,0.188833
0,-0.246639,-0.969107
0,0.998773,0.049517
0,-0.69672,0.717343
0,-0.981649,-0.190696
0,0.882621,-0.470086
0,0.846025,0.533143
0,-0.830394,0.557177
0,0.988354,0.152171
0,-0.549606,0.835424
0,-0.719301,-0.694698
0,-0.181626,0.983368
0,0.250211,0.968191
0,0.747182,0.66462
0,-0.884821,-0.465931
0,-0.337141,-0.941454
0,-0.470942,-0.882164
0,0.948821,-0.315815
0,0.999856,0.016984
0,-0.601943,-0.798539
0,-0.807566,-0.589777
0,-0.848545,-0.529124
0,0.972765,-0.231793
0,0.994386,0.105809
0,-0.32996,-0.943995
0,0.389515,-0.92102
0,-0.998102,-0.0615814
0,-0.503432,0.864035
0,0.253799,-0.967257
0,0.819077,0.573683
0,-0.934409,0.356203
0,-0.992152,-0.125036
0,-0.3449,-0.938639
0,0.841333,0.540517
0,0.139287,0.990252
0,-0.845342,0.534226
0,-0.714643,-0.69949
0,0.758201,-0.652021
0,-0.733998,-0.679152
0,0.668532,0.743683
0,0.992565,-0.121716
0,0.692683,-0.721242
0,-0.999854,-0.0170942
0,0.883318,-0.468774
0,-0.966389,-0.257084
0,0.886124,-0.463448
0,0.481188,-0.876617
0,0.980213,-0.197946
0,0.875648,-0.482949
0,0.974479,0.224478
0,0.455266,0.890355
0,-0.767036,0.641604
0,0.95513,-0.296185
0,-0.30919,0.951
0,0.533344,0.845899
0,0.755507,-0.655141
0,-0.943812,0.330482
0,0.837101,-0.547049
0,0.534604,0.845103
0,-0.529885,-0.848069
0,-0.930385,0.366583
0,0.886727,0.462294
0,-0.330074,-0.943955
0,0.0163434,0.999866
0,0.969181,0.246349
0,0.929905,0.367799
0,0.927261,0.374417
0,0.83661,-0.547799
0,-0.0635184,-0.997981
0,0.801801,-0.597591
0,-0.467473,-0.884008
0,-0.983514,-0.180835
0,-0.335463,0.942053
0,0.999918,-0.0128032
0,-0.647961,0.761673
0,-0.983043,0.183375
0,-0.721377,0.692543
0,0.991738,-0.128282
0,0.455902,0.89003
0,-0.470637,0.882327
0,-0.423796,-0.905758
0,0.922169,0.386787
0,-0.781414,-0.624013
0,-0.990153,0.13999
0,-0.212007,0.977268
0,0.0727372,0.997351
0,-0.995845,-0.0910599
0,-0.674997,0.73782
0,-0.962914,0.269808
0,-0.522377,0.852714
0,0.982864,-0.184333
0,0.668635,0.743591
0,0.820657,0.571422
0,-0.553697,0.832718
0,-0.840853,-0.541263
0,-0.540188,-0.841544
0,-0.798766,0.601642
0,0.99999,-0.00453648
0,-0.597366,0.801969
0,-0.178692,-0.983905
0,-0.649053,-0.760743
0,0.385896,-0.922542
0,0.988864,-0.148824
0,0.769686,-0.638422
0,0.091368,-0.995817
0,-0.319465,-0.947598
0,-0.511733,0.859144
0,0.599487,0.800384
0,0.923552,0.383473
0,0.0508611,0.998706
0,-0.910837,0.412765
0,-0.990465,-0.137767
0,0.14453,-0.9895
0,0.966585,-0.256344
0,0.74039,0.672178
0,0.782375,0.622808
0,-0.845354,-0.534206
0,-0.0289107,-0.999582
0,0.578344,-0.815793
0,0.919818,-0.392344
0,0.994583,-0.103948
0,-0.808284,0.588793
0,-0.730409,0.68301
0,0.598868,0.800848
0,-0.397526,-0.917591
0,-0.552893,-0.833252
0,0.647356,-0.762188
0,0.819023,0.573761
0,-0.999902,0.0139676
0,-0.873012,-0.4877
0,0.0530238,0.998593
0,0.487111,0.87334
0,0.635392,-0.772189
0,0.933126,0.35955
0,-0.983011,0.183548
0,0.746635,0.665233
0,-0.963822,0.266546
0,0.992085,-0.125568
0,-0.887287,0.461218
0,0.623402,-0.781902
0,0.740411,0.672155
0,-0.133134,0.991098
0,-0.822793,0.568341
0,-0.808323,0.58874
0,-0.474118,-0.880461
0,-0.560618,0.828075
0,-0.225698,-0.974197
0,-0.641352,-0.767247
0,-0.805908,0.592041
0,-0.90948,0.415747
0,-0.75207,-0.659083
0,0.904714,0.426019
0,0.439413,-0.898285
0,-0.57026,-0.821464
0,-0.148098,-0.988973
0,-0.97321,-0.229919
0,0.768599,0.639731
0,-0.827206,0.561898
0,-0.828398,0.56014
0,-0.4317,0.902017
0,0.982346,0.187075
0,-0.0799984,-0.996795
0,0.771376,0.63638
0,-0.785091,-0.619381
0,-0.289728,-0.957109
0,-0.662318,-0.749223
0,0.967229,-0.253906
0,0.796664,0.604423
0,0.671464,-0.741037
0,0.983228,0.182381
0,-0.976031,-0.217633
0,-0.8244,0.566008
0,-0.988478,-0.151368
0,-0.661782,0.749696
0,0.36481,0.931082
0,0.99279,0.119864
0,-0.993505,-0.113792
0,0.550476,-0.834851
0,-0.699136,0.714988
0,0.169677,0.9855
0,0.874691,0.48468
0,0.859746,0.510722
0,0.178755,0.983894
0,0.808965,0.587857
0,-0.0943566,0.995538
0,0.914862,0.403766
0,0.916239,0.400633
0,0.619223,-0.785215
0,0.524531,0.851391
0,-0.930509,-0.366268
0,0.146843,-0.98916
0,-0.962727,0.270475
0,0.57053,0.821277
0,0.311429,0.950269
0,-0.912651,0.40874
0,-0.984306,-0.176471
0,-0.584937,0.811079
0,0.196505,-0.980503
0,0.00641916,-0.999979
0,0.897229,-0.441565
0,0.983499,0.180913
0,0.79281,-0.609469
0,-0.780701,0.624905
0,0.721931,-0.691966
0,-0.363535,-0.93158
0,0.996842,-0.0794064
0,0.0582903,-0.9983
0,-0.659163,0.752
0,-0.999978,-0.00668006
0,-0.713252,0.700908
0,-0.660896,0.750477
0,-0.0684614,0.997654
0,-0.999679,0.0253167
0,-0.415862,-0.909428
0,-0.17094,0.985281
0,-0.98829,-0.152585
0,0.740137,0.672456
0,0.536647,0.843807
0,0.957065,0.289872
0,0.983138,-0.182865
0,0.999706,0.0242529
0,0.433835,0.900992
0,-0.758907,-0.651199
0,0.872129,0.489277
0,0.737074,-0.675812
0,-0.189725,-0.981837
0,0.977785,-0.209612
0,-0.998849,-0.0479572
0,-0.311428,0.95027
0,-0.952022,-0.306031
0,0.907005,-0.421119
0,-0.991504,-0.130078
0,-0.107904,0.994161
0,0.717684,-0.696369
0,-0.693285,0.720663
0,0.999962,0.00869173
0,0.0145449,0.999894
0,-0.41571,0.909497
0,0.631487,-0.775387
0,-0.966201,0.257788
0,-0.939999,0.341177
0,-0.51499,0.857196
0,0.731879,-0.681435
0,0.940938,-0.33858
0,0.998702,-0.0509325
0,-0.714801,0.699328
0,0.977464,-0.211102
0,0.260111,-0.965579
0,-0.450128,-0.892964
0,0.0321048,0.999485
0,0.209198,0.977873
0,0.503364,0.864075
0,0.884519,-0.466504
0,-0.273415,0.961896
0,-0.956884,0.29047
0,-0.999279,0.0379549
0,0.176084,-0.984375
0,0.558101,-0.829773
0,0.641902,0.766786
0,-0.896375,0.443297
0,0.550885,-0.834581
0,0.414566,-0.910019
0,0.80001,0.599987
0,0.554873,0.831935
0,-0.333997,0.942574
0,0.88998,0.456
0,-0.890043,0.455876
0,0.779968,0.62582
0,-0.909539,-0.415619
0,0.0216317,0.999766
0,-0.821986,-0.569508
0,0.739523,0.673132
0,0.988542,-0.150947
0,0.911561,-0.411164
0,-0.777661,0.628684
0,0.0491236,0.998793
0,-0.00250204,0.999997
0,-0.994561,0.104152
0,0.968594,0.248646
0,-0.638851,-0.769331
0,-0.838566,0.544799
0,-0.717718,0.696334
0,0.364412,-0.931238
0,-0.254555,-0.967058
0,0.959117,-0.283008
0,-0.597584,0.801806
0,0.799846,-0.600205
0,0.125129,-0.992141
0,-0.624873,0.780726
0,-0.721766,-0.692138
0,-0.239977,0.970779
0,0.704436,-0.709768
0,0.760702,0.649101
0,0.233846,0.972274
0,0.408458,0.912777
0,-0.820046,0.572298
0,-0.0299477,-0.999551
0,-0.985743,-0.16826
0,-0.997004,0.0773546
0,0.999994,0.00343039
0,-0.89215,0.45174
0,0.921326,0.388792
0,0.259305,0.965795
0,0.911129,-0.412122
0,0.215701,0.976459
0,0.629341,-0.777129
0,0.326255,-0.945282
0,0.540348,0.841441
0,-0.787405,-0.616436
0,0.747354,0.664426
0,-0.138486,-0.990364
0,-0.649628,-0.760252
0,0.379422,-0.925224
0,-0.991623,0.129169
0,0.860304,-0.509782
0,0.952313,0.305124
0,-0.266227,0.96391
0,-0.217821,-0.975989
0,-0.870522,0.49213
0,0.465422,0.885089
0,0.781565,0.623823
0,0.410593,-0.911819
0,-0.985796,0.167948
0,0.738716,-0.674017
0,-0.104805,-0.994493
0,-0.843405,0.537278
0,-0.700461,0.713691
0,-0.995177,-0.0981006
0,0.766735,-0.641964
0,-0.079846,-0.996807
0,0.999476,0.0323714
0,-0.343712,-0.939075
0,0.874811,-0.484464
0,-0.245915,-0.969291
0,0.442726,0.896657
0,-0.994643,0.103374
0,0.635893,0.771777
0,-0.632547,0.774522
0,0.922956,-0.384905
0,0.886122,-0.463452
0,-0.204859,0.978791
0,-0.533868,0.845568
0,-0.80823,-0.588867
0,0.973383,-0.229183
0,0.598905,0.80082
0,-0.0434449,0.999056
0,0.700666,-0.713489
0,-0.998703,0.0509206
0,0.805163,-0.593054
0,0.394159,0.919042
0,-0.979007,-0.203824
0,-0.461084,0.887357
0,-0.406024,0.913862
0,-0.94481,0.327619
0,-0.91289,0.408205
0,-0.624492,0.781032
0,0.860649,-0.509199
0,-0.114453,-0.993429
0,-0.140609,-0.990065
0,-0.248163,0.968718
0,-0.883149,-0.469092
0,0.182314,-0.98324
0,0.282551,-0.959252
0,-0.559641,0.828735
0,0.130772,-0.991412
0,-0.0885153,-0.996075
0,0.630102,0.776512
0,0.665756,-0.746169
0,-0.932801,0.360392
0,-0.996357,0.085282
0,-0.94784,0.318746
0,-0.910506,-0.413495
0,-0.72392,-0.689884
0,-0.999935,0.0114379
0,0.669699,-0.742632
0,-0.694853,-0.719152
0,-0.814258,0.580503
0,-0.866104,0.499863
0,0.373019,-0.927824
0,-0.578557,0.815642
0,0.239826,0.970816
0,0.931196,0.364518
0,0.711654,-0.70253
0,0.87187,-0.489737
0,0.728451,0.685097
0,-0.506193,0.862421
0,0.451906,0.892065
0,0.746366,0.665536
0,0.808525,-0.588462
0,0.93682,0.349812
0,0.992493,-0.122305
0,0.821922,0.5696
0,0.654073,-0.756431
0,-0.913955,-0.405815
0,-0.67495,0.737863
0,-0.548195,0.836351
0,0.0462538,-0.99893
0,-0.394686,0.918816
0,-0.549973,-0.835182
0,-0.99408,-0.108648
0,-0.995542,0.0943232
0,0.813287,-0.581862
0,-0.941634,-0.336639
0,0.464381,-0.885635
0,-0.152874,-0.988246
0,0.970798,0.239899
0,0.144695,-0.989476
0,0.20666,0.978413
0,0.82049,-0.571661
0,0.963851,0.266443
0,-0.498577,0.866845
0,0.810002,0.586427
0,-0.988261,0.152777
0,0.425907,-0.904767
0,-0.298165,0.954514
0,0.583023,0.812456
0,-0.483223,0.875497
0,0.390681,-0.920526
0,0.635563,0.772049
0,0.141757,0.989902
0,0.907875,0.419241
0,-0.274704,-0.961529
0,-0.791052,0.611748
0,-0.373027,0.927821
0,-0.195852,-0.980633
0,-0.514319,0.857599
0,-0.139214,-0.990262
0,0.398297,-0.917256
0,0.201785,0.97943
0,0.9865,-0.163761
0,0.523259,0.852173
0,-0.253804,0.967256
0,0.426943,0.904279
0,-0.564708,0.825291
0,-0.992163,0.124954
0,-0.990309,-0.138885
0,0.605963,-0.795493
0,0.768297,-0.640093
0,0.18674,0.982409
0,-0.716401,-0.697689
0,0.764488,0.644639
0,-0.966953,0.254954
0,-0.439,0.898487
0,-0.405784,0.913969
0,-0.994019,0.109208
0,-0.126408,-0.991978
0,0.907002,0.421127
0,0.725403,-0.688324
0,-0.0952731,-0.995451
0,0.445576,0.895244
0,0.927823,-0.373021
0,-0.999214,-0.0396505
0,0.999999,-0.00120274
0,0.325347,0.945595
0,-0.976042,-0.21758
0,-0.250199,0.968194
0,-0.333848,0.942627
0,-0.840722,-0.541467
0,0.881459,-0.472261
0,0.340297,-0.940318
0,-0.163,-0.986626
0,-0.931675,-0.363293
0,0.883173,-0.469048
0,-0.998848,0.0479763
0,0.701899,-0.712276
0,0.503524,-0.863981
0,0.225279,0.974294
0,0.132969,-0.99112
0,0.997077,0.0763991
0,-0.441798,0.897115
0,0.128029,0.99177
0,-0.99907,-0.0431079
0,-0.0825101,-0.99659
0,0.817512,0.575912
0,-0.995608,-0.0936217
0,0.926057,-0.377383
0,0.133766,0.991013
0,-0.441963,-0.897033
0,-0.834493,-0.551018
0,0.998002,0.0631899
0,-0.988487,0.151305
0,-0.256166,-0.966633
0,0.96207,0.272803
0,0.726907,-0.686736
0,-0.99205,-0.125841
0,0.9815,0.19146
0,0.160072,0.987105
0,0.957939,-0.286972
0,-0.869192,-0.494474
0,0.780538,0.625108
0,-0.233717,0.972305
0,-0.963225,0.268696
0,0.991349,0.131253
0,-0.849723,0.527229
0,-0.997807,0.0661849
0,0.0397126,0.999211
0,-0.848879,-0.528587
0,0.0203569,-0.999793
0,0.0888887,0.996042
0,-0.726815,-0.686833
0,-0.639251,-0.768998
0,0.948182,-0.317727
0,0.176731,-0.984259
0,0.579342,-0.815084
0,-0.998189,0.0601571
0,0.395137,0.918622
0,0.999654,-0.0262903
0,0.687492,0.726192
0,-0.983962,0.178379
0,0.909863,0.414908
0,0.93841,-0.345522
0,0.975814,-0.218603
0,-0.191151,-0.981561
0,-0.587749,0.809043
0,-0.027532,0.999621
0,-0.0960055,0.995381
0,0.696842,0.717225
0,-0.98688,-0.161453
0,0.628585,0.777741
0,-0.407104,0.913382
0,-0.699485,-0.714648
0,-0.14063,-0.990062
0,0.988393,0.151919
0,-0.905137,0.42512
0,-0.576933,-0.816791
0,0.604162,-0.796862
0,-0.988006,0.154419
0,0.98134,-0.19228
0,-0.0980643,0.99518
0,0.9964,0.0847758
0,-0.994794,0.101907
0,-0.0384047,0.999262
0,0.446797,-0.894635
0,0.108031,0.994147
0,-0.371798,0.928314
0,0.256152,-0.966636
0,-0.217265,-0.976113
0,-0.934214,-0.356713
0,-0.279304,-0.960203
0,-0.872148,0.489241
0,0.999443,0.0333578
0,0.997456,0.0712859
0,-0.997515,-0.0704502
0,0.866158,0.49977
0,0.948947,0.315437
0,0.97662,-0.214974
