step,x1,x2
0,0.995169,0.000249734
0,-0.810654,-0.608978
0,-0.359482,-0.907825
0,0.832163,0.576544
0,-0.807556,-0.60191
0,0.28976,-0.949212
0,0.292354,0.964384
0,0.303183,0.966396
0,-0.981525,0.0159247
0,-0.976767,0.0146197
0,-0.287564,0.946776
0,0.331373,-0.933905
0,0.830687,0.567187
0,-0.805056,-0.589187
0,-0.811321,0.571604
0,0.296001,0.94281
0,0.799756,-0.596779
0,-0.99645,0.0977564
0,-0.272915,-0.972476
0,-0.768429,-0.658474
0,0.773189,0.651201
0,0.24807,-0.958392
0,0.798869,0.582932
0,0.28943,-0.95776
0,0.999725,0.00584836
0,1.00984,-0.0011546
0,-0.320891,0.959295
0,0.79078,-0.575004
0,-0.343458,-0.93235
0,0.330404,-0.931973
0,0.813828,-0.588662
0,0.789122,-0.640528
0,-1.00768,-0.0106246
0,-0.811087,-0.598062
0,-0.792863,0.599535
0,-0.816495,-0.584703
0,-0.306525,-0.948859
0,0.837535,0.585095
0,-0.781139,0.607242
0,-0.816568,0.585242
0,0.820848,0.572327
0,-0.292044,0.944034
0,0.995165,-0.0287754
0,0.807247,0.588029
0,-0.989129,-0.0120614
0,-0.306074,0.937916
0,0.310825,-0.970207
0,0.818759,-0.573099
0,1.00014,0.0240591
0,-1.00687,0.00850006
0,-0.315439,-0.937891
0,0.351507,0.939091
0,-0.805846,0.564717
0,0.331582,-0.948436
0,0.800671,0.590931
0,0.359292,0.915352
0,-0.823056,-0.588531
0,-0.81977,-0.59934
0,-0.996254,-0.0403515
0,0.290358,0.940297
0,-0.792982,0.612704
0,-0.342026,-0.948023
0,-0.835295,-0.554194
0,0.804797,0.609786
0,0.307234,0.931483
0,0.327485,0.938132
0,0.823207,-0.567341
0,-1.00487,0.0103233
0,0.329246,0.951936
0,-0.278753,-0.957751
0,-0.33194,-0.947118
0,-0.284449,-0.971889
0,0.799544,-0.598708
0,0.308757,0.980982
0,-0.813138,0.586993
0,0.99376,-0.0103407
0,-0.306444,0.950874
0,-0.796035,-0.604839
0,0.79897,0.590642
0,0.808471,0.595159
0,0.808547,-0.577332
0,0.840964,-0.555813
0,-0.329375,-0.960506
0,-0.306122,-0.972023
0,-0.259553,0.963243
0,-0.309454,0.937526
0,0.332372,-0.94823
0,0.297289,-0.970381
0,0.283984,-0.970073
0,0.335517,0.95795
0,-0.991317,0.00680295
0,0.785712,0.622073
0,-0.804961,0.589718
0,-0.789003,-0.588515
0,0.793373,0.626982
0,0.327778,-0.937809
0,0.808778,0.567584
0,-0.252224,0.979131
0,0.284893,-0.96004
0,-0.334663,0.947046
0,0.824904,-0.557644
0,-0.796799,0.582999
0,0.318744,-0.953166
0,-0.821507,0.614279
0,-0.82381,0.596577
0,0.829147,-0.550155
0,-0.305375,-0.946215
0,0.800878,-0.57227
0,0.381808,-0.925378
0,0.828697,0.571859
0,-1.01117,-0.0158649
0,-1.0083,-0.0103423
0,-0.790748,-0.577315
0,0.279265,0.943415
0,0.845595,0.554645
0,-0.777088,-0.627917
0,0.31155,-0.959134
0,-0.804802,0.588481
0,0.819008,0.562698
0,-0.288535,-0.950647
0,0.992739,-0.0193125
0,0.81659,0.599426
0,0.830035,-0.546198
0,-0.992399,0.0378528
0,-1.0083,0.0303068
0,-0.319132,-0.942275
0,0.348331,-0.926021
0,-0.33811,0.939785
0,-0.78502,0.595417
0,0.787265,-0.599118
0,0.33645,-0.93682
0,0.812779,0.610459
0,0.30626,-0.941268
0,1.0127,-0.00148175
0,0.375188,0.926963
0,0.295499,-0.963099
0,-0.996947,-0.0694606
0,0.988002,0.0633395
0,-0.803615,-0.589797
0,-0.29549,-0.954348
0,-0.245369,-0.97006
0,-0.774643,0.632094
0,0.819014,0.589038
0,-0.272246,-0.952371
0,0.337575,0.93822
0,0.322086,-0.943509
0,0.285677,-0.963503
0,-0.999692,-0.0164403
0,-0.238984,0.980744
0,0.289404,0.944512
0,-0.328909,0.941817
0,0.99459,0.00629033
0,-0.288617,-0.949761
0,0.275414,-0.975407
0,0.288351,-0.942031
0,-0.860488,-0.555516
0,0.813775,-0.611573
0,-0.294269,0.943037
0,0.851233,-0.521895
0,-0.32065,-0.955582
0,0.814342,0.55277
0,-0.781919,0.602674
0,-0.818938,0.582357
0,0.319046,0.943076
0,-0.260975,0.968509
0,-0.342302,-0.923453
0,-0.974265,-0.0201074
0,-0.826693,-0.564282
0,-0.315268,0.931096
0,0.780609,0.604102
0,0.799383,-0.590405
0,1.01908,0.00614244
0,-0.820409,-0.588807
0,0.979477,-0.027213
0,-0.305299,0.965885
0,0.330766,0.936181
0,-0.322783,0.954871
0,0.274284,0.970021
0,-0.316484,0.950876
0,0.293424,-0.97107
0,0.323954,-0.940056
0,0.807891,0.602583
0,0.998142,0.00525976
0,-0.295087,-0.963631
0,-0.774885,-0.611974
0,0.800342,-0.601445
0,-0.995233,-0.00495775
0,0.357264,0.949865
0,-0.307969,-0.940198
0,0.812199,-0.589029
0,1.00253,0.0488399
0,0.300208,-0.964956
0,-0.284891,-0.968378
0,0.339491,-0.936461
0,-0.991448,0.0646266
0,0.817356,-0.604519
0,0.335243,-0.92961
0,0.994034,0.0333743
0,-0.294906,-0.953527
0,0.295505,-0.941928
0,-0.994283,-0.00040497
0,0.301169,-0.951793
0,-0.786716,0.604621
0,0.769954,-0.631756
0,0.796221,0.603321
0,0.831662,-0.580332
0,-0.304404,0.948287
0,0.995913,-0.0246738
0,0.275797,-0.963623
0,-0.296926,-0.968491
0,-0.96992,0.00974646
0,-0.288149,-0.959344
0,-0.840736,-0.547626
0,-0.319653,-0.96475
0,0.313429,0.950407
0,-0.991299,-0.0277014
0,-0.333932,0.947526
0,0.798154,0.582492
0,-0.776171,-0.637477
0,-0.82399,0.544656
0,0.828884,0.558823
0,-0.797054,0.6155
0,-0.799436,-0.559707
0,-1.01469,0.022598
0,0.787451,-0.587995
0,0.815509,0.583426
0,1.01092,-0.00622147
0,0.314932,0.959809
0,-1.01144,0.00026156
0,0.254072,-0.967871
0,-0.309677,-0.949937
0,0.26038,-0.987527
0,-0.28825,0.960512
0,-0.827572,0.581578
0,-0.810329,-0.57807
0,0.813202,-0.604261
0,0.989545,0.0349539
0,-0.828244,-0.57856
0,1.0012,0.0482298
0,-0.337402,-0.96395
0,-0.800258,0.583867
0,0.825268,-0.59548
0,-0.796036,-0.60093
0,-0.988574,0.00221688
0,0.859722,-0.549061
0,0.256638,-0.963867
0,-0.800153,0.614773
0,0.759985,0.629135
0,-1.00744,0.0148841
0,0.788348,0.602823
0,-0.357833,-0.927286
0,0.814979,0.585553
0,0.777921,0.615515
0,-0.324699,-0.947725
0,0.389012,-0.920594
0,-0.817548,0.578835
0,0.999971,0.0109147
0,0.297314,-0.95052
0,0.79724,-0.609213
0,0.282343,-0.950534
0,1.00654,0.0168345
0,0.344482,0.943365
0,-0.346758,-0.934389
0,0.299788,0.961152
0,-0.818095,0.578302
0,-0.821781,-0.568826
0,0.34485,0.917462
0,0.788459,-0.592427
0,-0.761742,0.622166
0,0.790023,0.564044
0,0.271012,-0.958136
0,0.833319,0.581314
0,-1.00303,-0.0438125
0,-0.307291,-0.960544
0,-0.833052,-0.551015
0,-0.800835,0.602519
0,0.83902,0.541079
0,-0.380335,-0.926295
0,0.339677,0.945105
0,0.808823,0.594351
0,-0.783513,-0.647416
0,-0.326685,-0.937034
0,-0.802482,-0.588261
0,-0.289165,-0.958642
0,0.304689,-0.943072
0,-0.832851,0.546207
0,0.818603,0.613882
0,0.27641,-0.969644
0,0.275129,0.963221
0,1.00924,0.0361996
0,-0.303139,0.949706
0,0.305137,0.960932
0,0.339522,0.941915
0,-0.816484,-0.552354
0,0.800758,0.613592
0,-1.00066,-0.00381306
0,-0.309551,0.957314
0,-0.312413,-0.951532
0,0.992647,-0.0095369
0,0.33175,-0.957558
0,0.986113,-0.0154384
0,-0.831927,-0.580163
0,0.808806,0.594745
0,1.02933,0.0133704
0,-0.361895,0.928959
0,0.813671,-0.558485
0,-1.00923,0.0450863
0,-0.987736,-0.0109421
0,0.342178,0.948129
0,0.815598,0.591397
0,-0.318388,-0.934906
0,0.320266,0.942858
0,0.819792,0.578071
0,0.796576,-0.573544
0,-0.837168,0.569641
0,0.804601,-0.602069
0,-0.328486,0.935884
0,-0.308725,-0.956926
0,0.358419,0.928048
0,-1.00326,-0.00194745
0,0.270349,-0.96528
0,-0.338223,-0.946735
0,0.361923,-0.944809
0,-0.336425,0.952216
0,-0.305112,0.978297
0,0.776115,-0.625864
0,-0.816415,-0.607173
0,-0.302825,0.933537
0,0.265151,-0.957859
0,0.831831,0.565602
0,-0.336598,0.937664
0,-0.289831,0.964669
0,-0.815904,-0.584711
0,-0.808117,0.572023
0,-0.285343,0.9391
0,-0.820838,0.574946
0,0.274867,0.976348
0,0.281057,0.968598
0,0.811302,-0.574598
0,0.366618,0.926653
0,-0.78501,0.589589
0,-1.00037,-0.0316046
0,0.297455,0.953995
0,-0.282206,-0.93798
0,-0.283921,-0.947785
0,-0.799692,-0.599389
0,-0.243837,-0.965214
0,-0.799889,0.611018
0,-0.339205,0.934915
0,0.998582,0.0228402
0,0.3053,0.964107
0,0.823807,-0.557848
0,-0.803042,-0.615419
0,0.2929,0.95888
0,0.819736,-0.581888
0,0.785657,-0.60296
0,0.782747,-0.609599
0,0.837299,0.56914
0,-0.300701,-0.957125
0,-0.290106,0.951586
0,0.314552,-0.921485
0,1.01853,-0.0161128
0,-0.811746,0.583558
0,-0.331257,0.956832
0,0.313846,0.960241
0,-0.991074,-0.0309995
0,0.259491,0.956132
0,0.349023,0.926918
0,0.786152,0.614731
0,0.998347,-0.0177047
0,1.006,-0.0242822
0,-1.00923,0.0211965
